address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
5200 Clairton Blvd,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Caters': 'False', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",4RhyluqR0eXERECBLallXQ,"Candy Stores, Kids Activities, Ice Cream & Frozen Yogurt, Food Trucks, Active Life, Food, Specialty Food",Pittsburgh,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '12:0-21:0'}",1,40.3441894,-79.9723556,Sugar & Spice,15236,34,4.0,PA
W4192 Bristol Rd,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'False'}",L7beXuTRZHy8ot7nTBQQKw,"Cheese Shops, Ice Cream & Frozen Yogurt, Food, Specialty Food, Farmers Market",Columbus,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '11:0-17:0'}",1,43.283213,-89.210988,Sassy Cow Creamery,53925,33,4.5,WI
"301 South Hills Village, S Hills Village","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}",V7d9l4OboubqTwRcSDE84A,"Desserts, Food, Ice Cream & Frozen Yogurt",Bethel Park,,1,40.3422239,-80.0555936,Icy Roll 2.0,15241,9,3.0,PA
60 Avenue Fairmount O,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1'}",0EnXIr4UQTemA0R2hlyR8g,"Ice Cream & Frozen Yogurt, Food, Desserts",Montréal,"{'Tuesday': '12:0-20:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",1,45.523051,-73.595084,Kem CoBa,H2T 2M2,310,4.5,QC
1493 Herminie W Newton Rd,"{'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'DriveThru': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True'}",j9mBYdR7z61X6A3K3VmKDg,"Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Salad, Food",Herminie,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",1,40.2613913661,-79.720415175,Dairy Queen,15637,3,3.5,PA
3752 Las Vegas Blvd,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True'}",JFPKfg_FNxCD4mNqAAAllQ,"Food, Ice Cream & Frozen Yogurt",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-23:0'}",1,36.106212,-115.174213,Pinkberry,89158,116,4.0,NV
990 E Riggs Rd,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}",BTfMAOQpMwYHF6QQyKOOHA,"Ice Cream & Frozen Yogurt, Food",Chandler,,0,33.2195026,-111.82471809999998,Jubilee Frozen Yogurt,85249,3,4.5,AZ
16511 Detroit Ave,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'BikeParking': 'True'}",5AtJ-lOhlsdmqSiTtNdArQ,"Convenience Stores, Food, Ice Cream & Frozen Yogurt",Lakewood,"{'Monday': '5:0-1:0', 'Tuesday': '5:0-1:0', 'Wednesday': '5:0-1:0', 'Thursday': '5:0-1:0', 'Friday': '5:0-1:0', 'Saturday': '5:0-1:0', 'Sunday': '5:0-1:0'}",0,41.4852671,-81.8118581,United Dairy Farmers,44107,4,4.0,OH
8475 Pit Stop Ct NW,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'DriveThru': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'NoiseLevel': ""u'loud'"", 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True'}",HkoZsoiYl6WCULOFKO8RFQ,"American (New), Burgers, Restaurants, Food, Fast Food, Ice Cream & Frozen Yogurt, Desserts",Concord,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",1,35.3743725776,-80.72498204,Freddy's Frozen Custard & Steakburgers,28027,81,4.0,NC
753 Villeray,"{'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False'}",m4B11OISs-fkh2NVMgYnEg,"Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts",Montréal,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}",1,45.5436531,-73.621514,Archicrème,H2R 1J2,6,4.0,QC
"14071 West Bell Road, Suite 102","{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'""}",HHDxCv8IT7GUs4-RzKpRgA,"Ice Cream & Frozen Yogurt, Food",Surprise,,0,33.638145446799996,-112.3652267456,Cold Stone Creamery,85374,11,3.5,AZ
"6309 McKee Rd, Ste 700","{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'DriveThru': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True'}",IfKJC-1YOcDjpP2Toy0NTg,"Burgers, American (Traditional), Hot Dogs, Food, Ice Cream & Frozen Yogurt, Restaurants",Fitchburg,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-16:0'}",1,43.0149015,-89.48108470000001,"MOOYAH Burgers, Fries & Shakes",53719,115,3.5,WI
"4311 E Baseline Rd, Ste 101A","{'NoiseLevel': ""u'loud'"", 'WiFi': ""'free'"", 'RestaurantsTableService': 'False', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BikeParking': 'True', 'GoodForKids': 'True'}",HVU7Sa7AxHmFfPMlDEWyKw,"Juice Bars & Smoothies, Gluten-Free, Restaurants, Ice Cream & Frozen Yogurt, Desserts, Food",Gilbert,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '7:0-21:30', 'Friday': '7:0-23:0', 'Saturday': '9:0-23:0'}",1,33.3782794784,-111.7425594303,The Soda Shop,85234,137,4.5,AZ
511 Beaver St,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'WiFi': ""u'no'""}",v-ojZBwp9wuS5pV2PnGaFg,"Food, Desserts, Do-It-Yourself Food, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",Sewickley,"{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",1,40.5400595,-80.17996509999999,Sincerely Yogurt,15143,11,3.0,PA
1708 8 Street SW,"{'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'HasTV': 'False', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'""}",5sEf1iKIJptcOiiFg4Ux6g,"Food, Ice Cream & Frozen Yogurt, Restaurants, Breakfast & Brunch, Vegetarian, Juice Bars & Smoothies, Salad, Gluten-Free",Calgary,"{'Monday': '10:30-20:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '12:0-18:0', 'Sunday': '12:0-18:0'}",1,51.03763529999999,-114.08149209999999,Freshii,T2T 2Y9,19,3.5,AB
"139 Main Street Unionville, Suite 105","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",Z11TD24dD9xrg_A6ysjifw,"Ice Cream & Frozen Yogurt, Restaurants, Coffee & Tea, Cafes, Food, Desserts",Unionville,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-16:0'}",0,43.865400664700005,-79.3101294894,Unionville Gelato,L3R 2G6,13,4.0,ON
202 E University Ave,"{'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",rVF2CysgSp8BxdYYF0lEGA,"Restaurants, Food, Ice Cream & Frozen Yogurt",Urbana,"{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",0,40.117709999999995,-88.20590379999999,City Girl Yogurt,61801,16,3.5,IL
100 Robinson Center Dr,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True'}",FKtVtuM5vg1YN3Yn5yF1tA,"Ice Cream & Frozen Yogurt, Food",Pittsburgh,,1,40.454478209899996,-80.157871915,Dairy Queen,15205,3,1.5,PA
333 Bay Street,"{'BikeParking': 'True', 'Alcohol': ""'none'"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",uEDTiYtWzFtJdJqRcPq8Lw,"Juice Bars & Smoothies, Cafes, Desserts, Food, Restaurants, Ice Cream & Frozen Yogurt",Toronto,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}",1,43.6503406,-79.3805207,deKEFIR,M5H 2R2,109,4.5,ON
8215 Chippewa Rd,"{'Caters': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True'}",i44q01W__MVdzsvzaZNh7g,"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Food, Acai Bowls",Brecksville,"{'Monday': '7:0-16:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-18:0'}",1,41.3207521,-81.6247373,Nekter Juice Bar,44141,9,4.0,OH
135 W Boston St,"{'DogsAllowed': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'WheelchairAccessible': 'True'}",kTSMcCQry0cW9uPtVqMGYw,"Desserts, Ice Cream & Frozen Yogurt, Food, Bakeries",Chandler,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-17:0'}",0,33.302136,-111.84331979999999,Ice Cream Sammies,85225,230,4.0,AZ
73 Harbord Street,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'Caters': 'False', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'""}",LAAl7t-Ma93BkRzSPDqvgw,"Sandwiches, Ice Cream & Frozen Yogurt, Gluten-Free, Cafes, Salad, Coffee & Tea, Bakeries, Food, Restaurants",Toronto,"{'Monday': '9:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",0,43.6628221912,-79.40278675399999,Redfish Bluefish Creative Cafe,M5S 1G4,13,4.0,ON
"7520 S Rural Rd, Ste A7","{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""'quiet'"", 'WheelchairAccessible': 'True', 'HasTV': 'False', 'Caters': 'False', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'""}",eiywQMru9IZF-Bq_IplyJg,"Ice Cream & Frozen Yogurt, Restaurants, Water Stores, Food, Shaved Ice, Food Stands",Tempe,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-17:0'}",1,33.349979804499995,-111.9299481459,Tempe Water & Ice Store,85283,7,4.5,AZ
4225 W Sahara,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",R3MsZ7AZtYgtMzg_GrtSPg,"Ice Cream & Frozen Yogurt, Food",Las Vegas,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,36.1439856,-115.1980155,Kucara Makara,89102,7,4.5,NV
7331 Butler St,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}",_YbzxBhz0L7tV-f8KGiNDA,"Food, Ice Cream & Frozen Yogurt",Pittsburgh,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-20:0'}",1,40.4880474,-79.92000240000002,Allegheny Ice Cream,15206,17,4.0,PA
4552 Monona Dr,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",ba2LISCW0SpaiNdshx91iQ,"Ice Cream & Frozen Yogurt, Food",Monona,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,43.0705424,-89.32543790000001,Paradise Island,53716,11,4.5,WI
"4632 S Maryland Pkwy, Ste 20","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False'}",r7Qwv2dsSBOETD65p3kWmQ,"Food, Ice Cream & Frozen Yogurt",Las Vegas,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",0,36.1051599,-115.136178,Swirly Q Frozen Yogurt,89119,24,4.0,NV
10750 W Lower Buckeye Rd,"{'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'False'}",ku7abza_uIGTALD76eeg1Q,"Food, Fast Food, Restaurants, Burgers, Ice Cream & Frozen Yogurt",Avondale,"{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}",1,33.4214779,-112.29159740000001,Sonic Drive-In,85323,20,2.0,AZ
225a Augusta Avenue,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}",gzUWf3hG7fMqSkvuayrFKA,"Ice Cream & Frozen Yogurt, Local Flavor, Desserts, Food",Toronto,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,43.654344552,-79.4018736854,Sweet Olenka's,M5T 2L4,52,4.0,ON
500 Rue Villeray,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'None', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'False'}",uqW-6m9ncc9AWdJ4v5zg8Q,"Food, Restaurants, Italian, Ice Cream & Frozen Yogurt, Desserts",Montréal,"{'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",0,45.5414956,-73.6224827,Chez Vincenzo,H2R 1H4,16,4.5,QC
